
time,ActualTempMax,ActualTempMin,FeltTemp Max,FeltTempMin,sunrise(iso8601),sunset(iso8601),precipitation_sum(inch),rain_sum(inch),snowfall_sum (cm),precipitation_hours(h),windspeed_10m_max(mp/h),windgusts_10m_max(mp/h)
1974-07-26,84.1,62.7,87.8,63.0,1974-07-26T05:20,1974-07-26T19:51,0.000,0.000,0.00,0.0,4.0,7.8
1974-07-27,87.5,61.3,92.3,61.9,1974-07-27T05:21,1974-07-27T19:50,0.000,0.000,0.00,0.0,6.0,14.1
1974-07-28,84.8,65.0,90.7,65.9,1974-07-28T05:22,1974-07-28T19:49,0.020,0.020,0.00,1.0,8.1,20.6
1974-07-29,81.2,64.9,85.3,61.3,1974-07-29T05:23,1974-07-29T19:48,0.350,0.350,0.00,4.0,11.0,25.9
1974-07-30,77.1,57.6,74.1,55.5,1974-07-30T05:24,1974-07-30T19:47,0.000,0.000,0.00,1.0,11.4,23.3
1974-07-31,78.5,55.5,78.0,53.6,1974-07-31T05:24,1974-07-31T19:46,0.000,0.000,0.00,0.0,9.4,20.1
1974-08-01,80.3,57.6,80.2,56.3,1974-08-01T05:25,1974-08-01T19:45,0.000,0.000,0.00,0.0,6.6,15.9
1974-08-02,82.9,64.5,83.8,64.3,1974-08-02T05:26,1974-08-02T19:44,0.000,0.000,0.00,0.0,8.2,19.5
1974-08-03,77.1,65.8,78.7,66.7,1974-08-03T05:27,1974-08-03T19:43,0.410,0.410,0.00,21.0,11.2,26.6
1974-08-04,73.8,59.9,68.9,57.0,1974-08-04T05:28,1974-08-04T19:42,0.100,0.100,0.00,6.0,17.2,34.7
1974-08-05,72.7,56.6,71.1,54.7,1974-08-05T05:29,1974-08-05T19:41,0.000,0.000,0.00,0.0,9.5,19.5
1974-08-06,77.8,51.7,76.3,49.7,1974-08-06T05:30,1974-08-06T19:40,0.000,0.000,0.00,0.0,7.7,17.7
1974-08-07,79.2,58.7,82.4,58.0,1974-08-07T05:31,1974-08-07T19:38,0.080,0.080,0.00,4.0,5.7,15.7
1974-08-08,77.7,65.5,83.1,69.0,1974-08-08T05:32,1974-08-08T19:37,0.940,0.940,0.00,17.0,5.5,19.9
1974-08-09,79.3,63.4,86.2,67.6,1974-08-09T05:33,1974-08-09T19:36,0.040,0.040,0.00,7.0,5.3,13.9
1974-08-10,81.2,61.4,85.0,62.9,1974-08-10T05:34,1974-08-10T19:35,0.000,0.000,0.00,0.0,7.6,15.4
1974-08-11,72.8,67.0,76.5,67.6,1974-08-11T05:35,1974-08-11T19:33,0.830,0.830,0.00,17.0,13.7,21.7
1974-08-12,81.6,67.6,83.3,70.0,1974-08-12T05:36,1974-08-12T19:32,0.030,0.030,0.00,5.0,8.1,18.6
1974-08-13,82.9,65.4,89.7,66.4,1974-08-13T05:37,1974-08-13T19:31,0.120,0.120,0.00,4.0,7.8,17.9
1974-08-14,80.1,62.3,81.2,61.7,1974-08-14T05:38,1974-08-14T19:29,0.000,0.000,0.00,0.0,8.5,18.1
1974-08-15,80.4,58.1,82.6,57.5,1974-08-15T05:39,1974-08-15T19:28,0.000,0.000,0.00,0.0,5.8,11.6
1974-08-16,82.1,59.3,89.3,59.8,1974-08-16T05:40,1974-08-16T19:27,0.040,0.040,0.00,4.0,5.5,14.3
1974-08-17,80.5,66.7,82.3,68.3,1974-08-17T05:41,1974-08-17T19:25,0.050,0.050,0.00,7.0,10.7,23.0
1974-08-18,80.7,60.6,81.0,61.4,1974-08-18T05:42,1974-08-18T19:24,0.000,0.000,0.00,0.0,5.4,13.0
1974-08-19,82.2,61.2,86.4,62.7,1974-08-19T05:43,1974-08-19T19:22,0.000,0.000,0.00,0.0,4.0,10.3
1974-08-20,84.4,62.1,87.0,64.9,1974-08-20T05:44,1974-08-20T19:21,0.000,0.000,0.00,0.0,3.9,13.0
1974-08-21,81.8,63.4,85.4,65.2,1974-08-21T05:45,1974-08-21T19:20,0.000,0.000,0.00,0.0,6.2,15.9
1974-08-22,81.9,61.4,86.6,63.0,1974-08-22T05:46,1974-08-22T19:18,0.000,0.000,0.00,0.0,4.8,13.6
1974-08-23,81.9,62.7,85.5,64.1,1974-08-23T05:47,1974-08-23T19:17,0.020,0.020,0.00,1.0,7.3,18.1
1974-08-24,80.6,62.9,83.7,65.7,1974-08-24T05:48,1974-08-24T19:15,0.000,0.000,0.00,1.0,7.8,13.4
1974-08-25,82.0,61.0,86.9,61.5,1974-08-25T05:49,1974-08-25T19:14,0.000,0.000,0.00,0.0,6.7,12.1
1974-08-26,83.9,63.5,87.1,65.0,1974-08-26T05:50,1974-08-26T19:12,0.000,0.000,0.00,0.0,7.7,15.7
1974-08-27,84.2,69.6,90.2,72.3,1974-08-27T05:51,1974-08-27T19:10,0.270,0.270,0.00,9.0,10.4,28.4
1974-08-28,70.9,62.1,76.5,63.3,1974-08-28T05:51,1974-08-28T19:09,1.680,1.680,0.00,24.0,7.0,23.5
1974-08-29,68.9,61.5,74.3,62.8,1974-08-29T05:52,1974-08-29T19:07,1.030,1.030,0.00,18.0,3.8,22.1
1974-08-30,77.6,62.4,81.0,64.0,1974-08-30T05:53,1974-08-30T19:06,0.000,0.000,0.00,0.0,6.8,13.2
1974-08-31,78.1,66.2,79.2,66.6,1974-08-31T05:54,1974-08-31T19:04,0.040,0.040,0.00,8.0,12.8,30.0
1974-09-01,70.5,57.5,68.7,56.6,1974-09-01T05:55,1974-09-01T19:03,0.090,0.090,0.00,7.0,8.5,20.4
1974-09-02,71.1,56.3,71.9,55.5,1974-09-02T05:56,1974-09-02T19:01,0.160,0.160,0.00,10.0,11.0,24.6
1974-09-03,57.3,52.9,52.2,46.9,1974-09-03T05:57,1974-09-03T18:59,0.470,0.470,0.00,14.0,16.1,32.9
1974-09-04,62.7,49.0,57.4,44.8,1974-09-04T05:58,1974-09-04T18:58,0.010,0.010,0.00,3.0,10.0,21.7
1974-09-05,67.7,44.7,64.0,40.6,1974-09-05T05:59,1974-09-05T18:56,0.000,0.000,0.00,0.0,8.0,18.8
1974-09-06,69.5,48.5,69.3,45.1,1974-09-06T06:00,1974-09-06T18:55,0.000,0.000,0.00,0.0,6.7,16.3
1974-09-07,71.7,49.9,72.9,48.5,1974-09-07T06:01,1974-09-07T18:53,0.000,0.000,0.00,0.0,5.1,12.8
1974-09-08,73.8,55.6,75.6,55.8,1974-09-08T06:02,1974-09-08T18:51,0.000,0.000,0.00,0.0,3.7,9.4
1974-09-09,74.7,59.0,77.1,59.4,1974-09-09T06:03,1974-09-09T18:50,0.000,0.000,0.00,0.0,4.2,8.3
1974-09-10,74.0,62.5,78.5,64.8,1974-09-10T06:04,1974-09-10T18:48,0.120,0.120,0.00,9.0,5.1,14.5
1974-09-11,78.7,64.1,81.0,65.7,1974-09-11T06:05,1974-09-11T18:46,0.000,0.000,0.00,0.0,9.8,19.9
1974-09-12,77.6,67.1,80.3,68.7,1974-09-12T06:06,1974-09-12T18:45,0.560,0.560,0.00,14.0,12.0,27.1
1974-09-13,71.6,58.2,74.8,54.5,1974-09-13T06:07,1974-09-13T18:43,0.140,0.140,0.00,9.0,11.9,21.3
1974-09-14,64.0,48.2,61.0,44.3,1974-09-14T06:08,1974-09-14T18:41,0.000,0.000,0.00,0.0,8.3,17.4
1974-09-15,69.1,45.3,64.4,40.4,1974-09-15T06:09,1974-09-15T18:40,0.000,0.000,0.00,0.0,11.7,25.5
1974-09-16,67.7,49.5,68.5,47.7,1974-09-16T06:10,1974-09-16T18:38,0.010,0.010,0.00,3.0,7.4,13.0
1974-09-17,73.9,54.3,71.9,53.3,1974-09-17T06:11,1974-09-17T18:36,0.020,0.020,0.00,4.0,11.0,23.7
1974-09-18,68.4,53.1,67.2,51.5,1974-09-18T06:12,1974-09-18T18:35,0.000,0.000,0.00,1.0,9.0,16.8
1974-09-19,77.6,51.6,77.3,49.7,1974-09-19T06:13,1974-09-19T18:33,0.000,0.000,0.00,0.0,8.4,21.9
1974-09-20,66.6,56.8,67.2,55.4,1974-09-20T06:14,1974-09-20T18:31,0.260,0.260,0.00,19.0,7.7,21.3
1974-09-21,62.3,49.8,57.6,46.1,1974-09-21T06:15,1974-09-21T18:30,0.100,0.100,0.00,8.0,10.8,21.5
1974-09-22,52.4,40.0,46.0,32.8,1974-09-22T06:16,1974-09-22T18:28,0.010,0.010,0.00,2.0,11.3,25.5
1974-09-23,54.0,33.7,48.4,28.4,1974-09-23T06:17,1974-09-23T18:26,0.000,0.000,0.00,0.0,6.7,15.4
1974-09-24,62.8,36.2,57.2,30.2,1974-09-24T06:18,1974-09-24T18:25,0.000,0.000,0.00,0.0,7.6,19.9
1974-09-25,67.7,49.1,61.6,43.6,1974-09-25T06:18,1974-09-25T18:23,0.000,0.000,0.00,1.0,14.2,30.0
1974-09-26,71.3,43.6,68.1,38.9,1974-09-26T06:19,1974-09-26T18:21,0.000,0.000,0.00,0.0,10.9,23.7
1974-09-27,70.9,47.6,70.4,44.6,1974-09-27T06:20,1974-09-27T18:20,0.220,0.220,0.00,8.0,9.2,20.4
1974-09-28,73.1,63.2,74.4,64.0,1974-09-28T06:21,1974-09-28T18:18,0.140,0.140,0.00,15.0,10.2,21.3
1974-09-29,65.8,45.2,64.0,39.2,1974-09-29T06:22,1974-09-29T18:16,0.170,0.170,0.00,8.0,19.7,39.6
1974-09-30,56.7,41.0,47.3,35.5,1974-09-30T06:23,1974-09-30T18:15,0.000,0.000,0.00,0.0,17.7,36.9
1974-10-01,52.5,38.7,43.4,30.8,1974-10-01T06:24,1974-10-01T18:13,0.000,0.000,0.00,0.0,13.6,28.6
1974-10-02,43.7,32.1,34.3,23.2,1974-10-02T06:25,1974-10-02T18:11,0.010,0.010,0.00,2.0,12.8,26.6
1974-10-03,47.8,31.0,41.6,24.7,1974-10-03T06:26,1974-10-03T18:10,0.000,0.000,0.00,0.0,9.0,16.6
1974-10-04,58.1,32.6,51.5,25.6,1974-10-04T06:27,1974-10-04T18:08,0.000,0.000,0.00,0.0,9.7,18.8
1974-10-05,71.0,46.1,64.0,38.6,1974-10-05T06:28,1974-10-05T18:06,0.000,0.000,0.00,0.0,12.7,27.3
1974-10-06,74.0,47.3,68.8,41.6,1974-10-06T06:29,1974-10-06T18:05,0.000,0.000,0.00,0.0,11.9,24.8
1974-10-07,56.8,36.3,51.9,30.6,1974-10-07T06:31,1974-10-07T18:03,0.020,0.020,0.00,3.0,12.2,24.8
1974-10-08,55.1,31.9,50.1,26.3,1974-10-08T06:32,1974-10-08T18:02,0.000,0.000,0.00,0.0,5.7,11.0
1974-10-09,65.5,41.4,60.3,35.2,1974-10-09T06:33,1974-10-09T18:00,0.000,0.000,0.00,0.0,8.2,19.0
1974-10-10,67.7,40.2,64.4,36.2,1974-10-10T06:34,1974-10-10T17:58,0.000,0.000,0.00,0.0,5.2,13.9
1974-10-11,71.5,43.0,69.1,38.7,1974-10-11T06:35,1974-10-11T17:57,0.000,0.000,0.00,0.0,9.3,20.6
1974-10-12,70.4,55.8,69.5,52.7,1974-10-12T06:36,1974-10-12T17:55,0.010,0.010,0.00,1.0,9.9,19.5
1974-10-13,62.7,51.6,62.4,49.7,1974-10-13T06:37,1974-10-13T17:54,0.120,0.120,0.00,4.0,9.3,18.8
1974-10-14,68.2,55.8,64.3,54.1,1974-10-14T06:38,1974-10-14T17:52,0.580,0.580,0.00,16.0,15.7,42.7
1974-10-15,54.7,45.2,52.1,39.6,1974-10-15T06:39,1974-10-15T17:51,0.440,0.440,0.00,10.0,9.2,20.4
1974-10-16,57.1,41.8,52.1,36.0,1974-10-16T06:40,1974-10-16T17:49,0.000,0.000,0.00,0.0,8.8,18.6
1974-10-17,65.8,43.3,58.7,35.0,1974-10-17T06:41,1974-10-17T17:48,0.000,0.000,0.00,0.0,14.3,30.4
1974-10-18,45.1,34.6,37.5,28.6,1974-10-18T06:42,1974-10-18T17:46,0.000,0.000,0.00,0.0,9.9,21.0
1974-10-19,41.0,31.1,32.2,25.6,1974-10-19T06:43,1974-10-19T17:45,0.020,0.020,0.00,3.0,10.1,20.8
1974-10-20,38.6,30.8,29.0,23.5,1974-10-20T06:44,1974-10-20T17:44,0.030,0.030,0.00,7.0,11.7,24.8
1974-10-21,48.4,26.0,41.2,19.0,1974-10-21T06:45,1974-10-21T17:42,0.000,0.000,0.00,0.0,6.9,14.5
1974-10-22,61.8,32.6,53.9,23.9,1974-10-22T06:46,1974-10-22T17:41,0.000,0.000,0.00,0.0,10.6,23.3
1974-10-23,58.0,46.5,55.8,39.3,1974-10-23T06:48,1974-10-23T17:39,0.050,0.050,0.00,7.0,9.0,15.0
1974-10-24,64.2,44.9,62.6,41.1,1974-10-24T06:49,1974-10-24T17:38,0.000,0.000,0.00,0.0,7.5,12.8
1974-10-25,65.6,46.8,64.4,41.2,1974-10-25T06:50,1974-10-25T17:37,0.080,0.080,0.00,11.0,11.1,23.7
1974-10-26,59.2,36.0,52.9,31.4,1974-10-26T06:51,1974-10-26T17:35,0.000,0.000,0.00,0.0,6.7,14.5
1974-10-27,63.6,35.5,57.8,28.4,1974-10-27T06:52,1974-10-27T17:34,0.000,0.000,0.00,0.0,6.7,13.6
1974-10-28,68.1,40.7,62.9,34.7,1974-10-28T06:53,1974-10-28T17:33,0.010,0.010,0.00,2.0,6.4,13.0
1974-10-29,68.9,47.8,66.4,41.5,1974-10-29T06:54,1974-10-29T17:31,0.000,0.000,0.00,1.0,7.6,16.1
1974-10-30,68.0,58.8,67.7,57.1,1974-10-30T06:55,1974-10-30T17:30,0.030,0.030,0.00,3.0,9.4,19.0
1974-10-31,73.2,55.1,74.2,54.1,1974-10-31T06:57,1974-10-31T17:29,0.010,0.010,0.00,3.0,7.9,20.4
1974-11-01,70.8,59.7,70.0,58.2,1974-11-01T06:58,1974-11-01T17:28,0.030,0.030,0.00,4.0,9.4,27.1
1974-11-02,69.3,57.2,69.6,57.2,1974-11-02T06:59,1974-11-02T17:27,0.440,0.440,0.00,15.0,7.6,16.6
1974-11-03,66.9,50.9,65.4,48.9,1974-11-03T07:00,1974-11-03T17:25,0.310,0.310,0.00,10.0,14.9,37.8
1974-11-04,60.1,48.1,58.1,45.6,1974-11-04T07:01,1974-11-04T17:24,1.270,1.270,0.00,17.0,12.6,25.3
1974-11-05,54.5,42.3,50.8,34.8,1974-11-05T07:02,1974-11-05T17:23,0.290,0.290,0.00,14.0,16.5,35.8
1974-11-06,44.9,36.9,39.2,30.6,1974-11-06T07:04,1974-11-06T17:22,0.070,0.070,0.00,15.0,8.5,17.9
1974-11-07,49.1,34.7,44.4,28.8,1974-11-07T07:05,1974-11-07T17:21,0.000,0.000,0.00,0.0,5.9,13.0
1974-11-08,54.7,32.2,48.9,26.7,1974-11-08T07:06,1974-11-08T17:20,0.000,0.000,0.00,0.0,6.1,13.0
1974-11-09,57.5,31.2,53.4,26.0,1974-11-09T07:07,1974-11-09T17:19,0.000,0.000,0.00,0.0,5.8,10.5
1974-11-10,55.1,34.8,50.7,29.3,1974-11-10T07:08,1974-11-10T17:18,0.010,0.010,0.00,2.0,7.6,12.5
1974-11-11,52.4,47.4,46.5,42.3,1974-11-11T07:09,1974-11-11T17:17,0.790,0.790,0.00,19.0,12.4,27.1
1974-11-12,45.7,38.0,40.5,30.8,1974-11-12T07:10,1974-11-12T17:16,0.200,0.200,0.00,16.0,10.0,21.5
1974-11-13,40.5,33.9,29.5,23.7,1974-11-13T07:12,1974-11-13T17:15,0.160,0.100,0.98,17.0,17.0,33.3
1974-11-14,44.3,27.6,32.6,17.5,1974-11-14T07:13,1974-11-14T17:14,0.070,0.060,0.14,7.0,20.0,40.0
1974-11-15,35.3,27.2,24.0,16.0,1974-11-15T07:14,1974-11-15T17:14,0.000,0.000,0.00,0.0,18.1,38.5
1974-11-16,45.2,25.7,37.6,17.7,1974-11-16T07:15,1974-11-16T17:13,0.000,0.000,0.00,0.0,8.9,17.4
1974-11-17,50.1,35.5,42.3,28.4,1974-11-17T07:16,1974-11-17T17:12,0.020,0.020,0.00,3.0,10.4,24.2
1974-11-18,52.0,33.7,47.5,27.9,1974-11-18T07:17,1974-11-18T17:11,0.000,0.000,0.00,0.0,7.5,13.2
1974-11-19,56.3,42.6,53.0,37.1,1974-11-19T07:19,1974-11-19T17:11,0.420,0.420,0.00,16.0,12.4,24.2
1974-11-20,56.0,35.5,53.1,25.6,1974-11-20T07:20,1974-11-20T17:10,0.520,0.520,0.00,24.0,17.2,34.2
1974-11-21,37.1,31.6,28.5,19.0,1974-11-21T07:21,1974-11-21T17:09,0.230,0.060,3.08,19.0,19.5,41.4
1974-11-22,40.9,30.1,34.5,23.5,1974-11-22T07:22,1974-11-22T17:09,0.000,0.000,0.00,0.0,10.7,17.7
1974-11-23,60.3,31.7,52.6,23.4,1974-11-23T07:23,1974-11-23T17:08,0.050,0.050,0.00,5.0,13.5,27.1
1974-11-24,53.8,41.5,48.6,35.0,1974-11-24T07:24,1974-11-24T17:08,0.410,0.410,0.00,19.0,13.7,30.0
1974-11-25,40.7,25.6,34.7,16.3,1974-11-25T07:25,1974-11-25T17:07,0.220,0.130,1.61,11.0,13.4,27.5
1974-11-26,30.8,20.0,24.7,11.5,1974-11-26T07:26,1974-11-26T17:07,0.000,0.000,0.00,0.0,8.9,16.3
1974-11-27,37.1,21.7,28.5,12.5,1974-11-27T07:27,1974-11-27T17:06,0.100,0.030,1.12,6.0,11.5,23.7
1974-11-28,37.5,25.7,27.9,17.2,1974-11-28T07:28,1974-11-28T17:06,0.000,0.000,0.00,0.0,13.0,27.7
1974-11-29,36.5,26.3,30.7,18.7,1974-11-29T07:29,1974-11-29T17:06,0.000,0.000,0.00,0.0,8.1,14.5
1974-11-30,36.2,28.3,27.2,18.7,1974-11-30T07:30,1974-11-30T17:05,0.020,0.000,0.35,2.0,13.3,28.9
1974-12-01,33.6,29.0,24.8,18.0,1974-12-01T07:32,1974-12-01T17:05,1.500,0.040,25.90,24.0,16.4,33.1
1974-12-02,34.3,32.3,24.1,21.1,1974-12-02T07:32,1974-12-02T17:05,0.500,0.000,8.89,22.0,18.4,36.5
1974-12-03,32.6,23.7,21.8,13.3,1974-12-03T07:33,1974-12-03T17:05,0.020,0.000,0.35,4.0,14.8,29.5
1974-12-04,28.0,18.2,20.8,9.2,1974-12-04T07:34,1974-12-04T17:05,0.000,0.000,0.00,0.0,9.2,17.2
1974-12-05,31.0,10.1,24.6,2.7,1974-12-05T07:35,1974-12-05T17:04,0.000,0.000,0.00,0.0,5.5,8.1
1974-12-06,36.9,15.5,29.7,7.1,1974-12-06T07:36,1974-12-06T17:04,0.000,0.000,0.00,0.0,8.1,13.9
1974-12-07,40.4,31.2,33.2,22.7,1974-12-07T07:37,1974-12-07T17:04,0.410,0.410,0.00,12.0,12.0,24.8
1974-12-08,40.1,27.7,33.6,18.7,1974-12-08T07:38,1974-12-08T17:04,0.100,0.060,0.63,10.0,15.1,29.8
1974-12-09,26.2,17.3,17.6,6.6,1974-12-09T07:39,1974-12-09T17:04,0.010,0.000,0.14,2.0,14.9,29.5
1974-12-10,33.4,10.8,24.4,1.5,1974-12-10T07:40,1974-12-10T17:04,0.020,0.000,0.28,2.0,11.5,24.8
1974-12-11,39.6,24.9,32.8,16.6,1974-12-11T07:41,1974-12-11T17:04,0.110,0.110,0.00,6.0,7.7,23.5
1974-12-12,38.9,34.2,32.0,29.1,1974-12-12T07:41,1974-12-12T17:05,0.120,0.120,0.00,9.0,10.0,20.6
1974-12-13,36.6,33.7,32.3,28.5,1974-12-13T07:42,1974-12-13T17:05,0.060,0.040,0.42,8.0,3.8,6.9
1974-12-14,36.2,30.9,31.2,24.2,1974-12-14T07:43,1974-12-14T17:05,0.010,0.000,0.07,2.0,8.6,14.5
1974-12-15,38.1,31.9,30.3,23.2,1974-12-15T07:44,1974-12-15T17:05,0.360,0.220,2.52,7.0,13.0,28.0
1974-12-16,38.3,32.0,32.1,24.1,1974-12-16T07:44,1974-12-16T17:06,0.020,0.020,0.00,5.0,10.5,20.6
1974-12-17,32.4,26.2,24.7,17.3,1974-12-17T07:45,1974-12-17T17:06,0.060,0.000,0.98,8.0,10.5,22.8
1974-12-18,26.8,22.5,18.9,12.3,1974-12-18T07:45,1974-12-18T17:06,0.000,0.000,0.00,0.0,11.7,24.2
1974-12-19,37.2,22.8,28.0,14.9,1974-12-19T07:46,1974-12-19T17:07,0.260,0.020,4.27,12.0,15.6,31.3
1974-12-20,33.6,14.6,27.5,7.0,1974-12-20T07:47,1974-12-20T17:07,0.000,0.000,0.00,0.0,6.2,10.5
1974-12-21,35.3,20.8,26.7,13.0,1974-12-21T07:47,1974-12-21T17:08,0.090,0.020,1.26,14.0,12.0,21.9
1974-12-22,34.6,29.5,26.8,22.0,1974-12-22T07:48,1974-12-22T17:08,0.020,0.000,0.28,4.0,11.3,21.0
1974-12-23,48.3,33.8,43.6,24.0,1974-12-23T07:48,1974-12-23T17:09,0.060,0.060,0.00,10.0,13.8,24.4
1974-12-24,41.3,36.4,36.9,30.5,1974-12-24T07:48,1974-12-24T17:09,0.190,0.190,0.00,13.0,7.3,19.0
1974-12-25,36.8,24.4,31.0,14.1,1974-12-25T07:49,1974-12-25T17:10,0.090,0.070,0.35,9.0,14.6,29.3
1974-12-26,29.0,22.6,20.2,13.5,1974-12-26T07:49,1974-12-26T17:10,0.000,0.000,0.00,0.0,9.3,20.4
1974-12-27,35.8,28.0,30.5,18.9,1974-12-27T07:49,1974-12-27T17:11,0.020,0.020,0.00,5.0,8.6,16.8
1974-12-28,37.1,31.8,32.2,26.3,1974-12-28T07:50,1974-12-28T17:12,0.000,0.000,0.00,0.0,7.4,14.8
1974-12-29,43.3,34.0,37.4,27.6,1974-12-29T07:50,1974-12-29T17:13,0.020,0.020,0.00,3.0,9.1,18.6
1974-12-30,43.6,29.5,37.8,23.0,1974-12-30T07:50,1974-12-30T17:14,0.020,0.020,0.00,6.0,10.0,20.1
1974-12-31,37.7,30.8,31.1,24.3,1974-12-31T07:51,1974-12-31T17:14,0.350,0.330,0.35,14.0,8.5,15.9
1975-01-01,36.9,26.4,30.1,15.4,1975-01-01T07:51,1975-01-01T17:15,0.040,0.000,0.70,9.0,18.5,36.2
1975-01-02,34.8,23.1,26.6,14.6,1975-01-02T07:51,1975-01-02T17:16,0.000,0.000,0.00,1.0,11.7,23.9
1975-01-03,38.1,29.9,29.5,21.3,1975-01-03T07:51,1975-01-03T17:17,0.380,0.240,2.52,19.0,13.5,32.4
1975-01-04,34.0,28.1,24.3,20.5,1975-01-04T07:51,1975-01-04T17:18,0.030,0.000,0.56,8.0,12.3,26.2
1975-01-05,38.9,20.7,32.8,12.4,1975-01-05T07:51,1975-01-05T17:18,0.000,0.000,0.00,0.0,6.8,15.7
1975-01-06,39.8,29.1,30.3,20.4,1975-01-06T07:51,1975-01-06T17:19,0.080,0.060,0.28,8.0,13.5,28.6
1975-01-07,47.1,30.8,39.5,23.9,1975-01-07T07:50,1975-01-07T17:20,0.000,0.000,0.00,0.0,10.4,22.4
1975-01-08,48.9,38.7,42.8,30.2,1975-01-08T07:50,1975-01-08T17:21,0.660,0.660,0.00,20.0,12.2,33.6
1975-01-09,45.3,36.1,38.0,28.4,1975-01-09T07:50,1975-01-09T17:22,0.080,0.080,0.00,2.0,13.6,26.4
1975-01-10,55.6,35.1,46.4,26.9,1975-01-10T07:50,1975-01-10T17:23,0.320,0.320,0.00,15.0,21.3,49.4
1975-01-11,56.0,34.5,46.1,23.3,1975-01-11T07:50,1975-01-11T17:24,0.210,0.210,0.00,6.0,23.4,51.7
1975-01-12,31.7,19.9,20.7,10.9,1975-01-12T07:49,1975-01-12T17:25,0.080,0.000,1.33,8.0,13.1,25.5
1975-01-13,18.9,9.2,9.4,-0.1,1975-01-13T07:49,1975-01-13T17:26,0.010,0.000,0.21,2.0,10.8,24.2
1975-01-14,18.0,10.1,6.6,-0.7,1975-01-14T07:49,1975-01-14T17:28,0.000,0.000,0.00,0.0,11.4,26.6
1975-01-15,27.9,9.7,16.6,1.0,1975-01-15T07:49,1975-01-15T17:29,0.020,0.000,0.28,4.0,14.8,31.3
1975-01-16,28.7,20.8,18.2,9.9,1975-01-16T07:48,1975-01-16T17:30,0.050,0.000,0.84,5.0,16.0,34.2
1975-01-17,29.9,12.4,21.3,3.5,1975-01-17T07:48,1975-01-17T17:31,0.000,0.000,0.00,0.0,10.4,19.2
1975-01-18,39.1,27.9,28.8,17.6,1975-01-18T07:47,1975-01-18T17:32,0.420,0.160,4.69,16.0,17.9,36.5
1975-01-19,37.6,21.8,29.6,10.8,1975-01-19T07:47,1975-01-19T17:33,0.380,0.000,6.72,19.0,13.1,28.2
1975-01-20,22.9,5.0,15.5,-4.0,1975-01-20T07:46,1975-01-20T17:34,0.000,0.000,0.07,1.0,12.3,26.2
1975-01-21,33.9,9.3,24.3,-0.1,1975-01-21T07:45,1975-01-21T17:35,0.000,0.000,0.00,0.0,13.8,27.3
1975-01-22,34.3,28.5,29.2,20.2,1975-01-22T07:45,1975-01-22T17:37,0.020,0.000,0.35,6.0,7.7,14.5
1975-01-23,36.1,27.2,27.6,20.9,1975-01-23T07:44,1975-01-23T17:38,0.000,0.000,0.00,0.0,9.7,19.5
1975-01-24,44.4,27.7,37.2,19.4,1975-01-24T07:43,1975-01-24T17:39,0.000,0.000,0.00,1.0,10.4,21.5
1975-01-25,45.7,31.5,39.5,20.0,1975-01-25T07:43,1975-01-25T17:40,0.370,0.360,0.14,18.0,21.8,44.7
1975-01-26,30.9,24.4,19.4,13.6,1975-01-26T07:42,1975-01-26T17:41,0.080,0.000,1.47,14.0,20.0,42.1
1975-01-27,33.8,19.5,27.4,11.4,1975-01-27T07:41,1975-01-27T17:43,0.000,0.000,0.00,0.0,9.4,18.8
1975-01-28,40.4,33.0,35.2,26.0,1975-01-28T07:40,1975-01-28T17:44,0.060,0.060,0.00,5.0,6.6,12.3
1975-01-29,60.2,31.7,54.7,19.4,1975-01-29T07:39,1975-01-29T17:45,0.560,0.560,0.00,14.0,22.8,51.7
1975-01-30,34.1,29.0,28.0,21.2,1975-01-30T07:39,1975-01-30T17:46,0.060,0.000,1.12,6.0,10.6,20.6
1975-01-31,34.7,30.6,27.2,23.3,1975-01-31T07:38,1975-01-31T17:47,0.210,0.000,3.78,10.0,8.8,16.8
1975-02-01,33.6,28.1,24.9,19.9,1975-02-01T07:37,1975-02-01T17:49,0.060,0.020,0.84,6.0,9.2,18.1
1975-02-02,33.6,23.6,25.4,15.2,1975-02-02T07:36,1975-02-02T17:50,0.000,0.000,0.07,1.0,8.3,17.0
1975-02-03,35.0,18.7,26.5,10.7,1975-02-03T07:35,1975-02-03T17:51,0.000,0.000,0.00,0.0,8.2,17.9
1975-02-04,34.1,25.7,26.1,15.7,1975-02-04T07:34,1975-02-04T17:52,0.250,0.000,4.34,12.0,10.4,22.8
1975-02-05,37.2,33.1,33.2,26.8,1975-02-05T07:33,1975-02-05T17:53,0.490,0.310,3.29,22.0,5.8,14.5
1975-02-06,35.2,24.0,29.3,13.5,1975-02-06T07:32,1975-02-06T17:55,0.220,0.030,3.36,23.0,13.0,25.9
1975-02-07,20.5,11.6,9.8,1.3,1975-02-07T07:31,1975-02-07T17:56,0.000,0.000,0.00,0.0,12.1,24.6
1975-02-08,27.7,18.2,17.8,6.9,1975-02-08T07:29,1975-02-08T17:57,0.110,0.000,1.96,10.0,12.5,23.5
1975-02-09,18.2,-3.1,9.4,-12.4,1975-02-09T07:28,1975-02-09T17:58,0.140,0.000,2.45,10.0,12.2,25.9
1975-02-10,25.5,-10.0,17.1,-19.8,1975-02-10T07:27,1975-02-10T18:00,0.030,0.000,0.56,3.0,8.6,22.8
