
time,ActualTempMax,ActualTempmMin,FeltTempMax,FeltTempMin,sunrise(iso8601),sunset(iso8601),precipitation_sum(inch),rain_sum(inch),snowfall_sum(cm),precipitation_hours(h),windspeed_10m_max(mp/h),windgusts_10m_max(mp/h)
2018-02-08,22.8,14.0,12.3,5.0,2018-02-08T07:29,2018-02-08T17:57,0.000,0.000,0.00,0.0,10.6,23.0
2018-02-09,41.5,19.1,32.7,11.5,2018-02-09T07:28,2018-02-09T17:59,0.020,0.000,0.42,5.0,11.7,23.9
2018-02-10,39.1,28.7,34.9,20.6,2018-02-10T07:27,2018-02-10T18:00,0.080,0.080,0.00,7.0,9.0,19.5
2018-02-11,41.3,27.8,35.2,18.6,2018-02-11T07:26,2018-02-11T18:01,0.120,0.120,0.00,6.0,11.5,25.5
2018-02-12,32.9,22.0,24.5,13.7,2018-02-12T07:24,2018-02-12T18:02,0.000,0.000,0.00,0.0,9.7,22.6
2018-02-13,38.6,16.8,30.2,7.6,2018-02-13T07:23,2018-02-13T18:03,0.010,0.010,0.00,1.0,9.2,17.9
2018-02-14,52.0,32.6,48.9,24.6,2018-02-14T07:22,2018-02-14T18:05,0.280,0.280,0.00,9.0,9.4,25.9
2018-02-15,61.6,53.4,61.3,50.1,2018-02-15T07:21,2018-02-15T18:06,1.160,1.160,0.00,14.0,14.2,36.9
2018-02-16,55.4,30.8,52.4,22.5,2018-02-16T07:19,2018-02-16T18:07,0.380,0.380,0.00,10.0,12.8,34.9
2018-02-17,32.6,28.0,25.5,20.2,2018-02-17T07:18,2018-02-17T18:08,0.140,0.000,2.45,10.0,9.0,19.0
2018-02-18,40.0,31.4,32.2,22.8,2018-02-18T07:17,2018-02-18T18:09,0.010,0.000,0.14,1.0,12.8,27.1
2018-02-19,64.3,33.5,61.3,24.5,2018-02-19T07:15,2018-02-19T18:11,0.350,0.350,0.00,8.0,17.2,39.1
2018-02-20,73.4,61.4,70.0,57.0,2018-02-20T07:14,2018-02-20T18:12,0.020,0.020,0.00,1.0,20.1,44.7
2018-02-21,68.0,34.4,64.4,26.9,2018-02-21T07:12,2018-02-21T18:13,0.560,0.560,0.00,17.0,16.2,43.4
2018-02-22,44.7,33.3,37.7,24.8,2018-02-22T07:11,2018-02-22T18:14,0.750,0.750,0.00,11.0,13.6,28.2
2018-02-23,59.5,39.1,56.8,33.2,2018-02-23T07:10,2018-02-23T18:15,0.290,0.290,0.00,7.0,16.0,35.8
2018-02-24,50.6,41.3,47.2,35.6,2018-02-24T07:08,2018-02-24T18:16,0.800,0.800,0.00,13.0,10.4,30.4
2018-02-25,58.2,39.5,50.9,32.2,2018-02-25T07:07,2018-02-25T18:17,0.540,0.540,0.00,8.0,23.9,45.9
2018-02-26,51.0,32.4,43.4,25.6,2018-02-26T07:05,2018-02-26T18:19,0.000,0.000,0.00,0.0,7.4,17.7
2018-02-27,57.0,32.9,48.0,25.4,2018-02-27T07:04,2018-02-27T18:20,0.000,0.000,0.00,0.0,11.2,25.3
2018-02-28,60.4,43.9,54.0,36.4,2018-02-28T07:02,2018-02-28T18:21,0.010,0.010,0.00,2.0,13.2,31.5
2018-03-01,49.9,33.3,47.0,20.9,2018-03-01T07:01,2018-03-01T18:22,0.760,0.550,3.78,21.0,21.9,47.9
2018-03-02,36.8,30.3,26.9,19.9,2018-03-02T06:59,2018-03-02T18:23,0.040,0.000,0.84,3.0,16.9,36.5
2018-03-03,38.7,26.5,29.7,18.7,2018-03-03T06:58,2018-03-03T18:24,0.000,0.000,0.00,0.0,11.0,25.3
2018-03-04,42.2,24.6,33.5,16.9,2018-03-04T06:56,2018-03-04T18:25,0.000,0.000,0.00,0.0,9.4,21.0
2018-03-05,41.0,24.6,32.3,16.1,2018-03-05T06:55,2018-03-05T18:26,0.000,0.000,0.00,0.0,9.4,19.7
2018-03-06,52.2,33.3,43.6,24.6,2018-03-06T06:53,2018-03-06T18:27,0.000,0.000,0.14,0.0,11.5,24.8
2018-03-07,37.6,27.2,32.3,17.8,2018-03-07T06:52,2018-03-07T18:29,0.060,0.040,0.28,8.0,17.9,37.8
2018-03-08,29.4,22.8,18.4,14.8,2018-03-08T06:50,2018-03-08T18:30,0.000,0.000,0.28,1.0,16.7,35.1
2018-03-09,31.5,24.3,22.5,14.9,2018-03-09T06:48,2018-03-09T18:31,0.000,0.000,0.35,0.0,12.8,28.0
2018-03-10,38.6,22.6,31.2,16.3,2018-03-10T06:47,2018-03-10T18:32,0.000,0.000,0.00,0.0,7.8,16.3
2018-03-11,39.7,22.7,32.4,14.8,2018-03-11T06:45,2018-03-11T18:33,0.000,0.000,0.00,0.0,9.6,19.9
2018-03-12,36.3,23.2,28.9,14.9,2018-03-12T06:44,2018-03-12T18:34,0.020,0.000,0.56,3.0,10.6,23.5
2018-03-13,33.6,26.2,25.0,17.7,2018-03-13T06:42,2018-03-13T18:35,0.080,0.010,1.75,7.0,11.1,31.8
2018-03-14,33.1,22.5,23.1,11.8,2018-03-14T06:40,2018-03-14T18:36,0.000,0.000,0.07,0.0,14.9,32.2
2018-03-15,42.5,29.6,31.7,19.9,2018-03-15T06:39,2018-03-15T18:37,0.000,0.000,0.00,0.0,15.6,33.1
2018-03-16,37.5,20.7,29.6,9.7,2018-03-16T06:37,2018-03-16T18:38,0.000,0.000,0.00,0.0,14.1,29.5
2018-03-17,42.5,26.3,34.9,18.7,2018-03-17T06:35,2018-03-17T18:39,0.060,0.010,0.98,4.0,7.5,17.7
2018-03-18,54.7,24.7,47.6,18.4,2018-03-18T06:34,2018-03-18T18:40,0.000,0.000,0.00,0.0,6.6,15.4
2018-03-19,52.4,31.6,46.2,21.8,2018-03-19T06:32,2018-03-19T18:41,0.000,0.000,0.00,0.0,12.8,24.8
2018-03-20,39.1,30.7,28.7,20.3,2018-03-20T06:31,2018-03-20T18:42,0.310,0.160,2.80,18.0,14.3,31.5
2018-03-21,33.6,28.1,23.4,18.2,2018-03-21T06:29,2018-03-21T18:43,0.290,0.000,5.32,13.0,14.1,30.2
2018-03-22,41.8,27.2,32.7,18.1,2018-03-22T06:27,2018-03-22T18:45,0.000,0.000,0.00,0.0,10.6,25.1
2018-03-23,42.1,26.2,32.9,17.7,2018-03-23T06:26,2018-03-23T18:46,0.000,0.000,0.00,0.0,10.4,24.6
2018-03-24,42.4,24.0,34.5,15.9,2018-03-24T06:24,2018-03-24T18:47,0.000,0.000,0.00,0.0,12.0,23.3
2018-03-25,42.8,24.5,33.4,14.6,2018-03-25T06:22,2018-03-25T18:48,0.000,0.000,0.00,0.0,12.7,27.7
2018-03-26,52.5,31.0,44.6,20.5,2018-03-26T06:21,2018-03-26T18:49,0.000,0.000,0.00,0.0,13.2,28.9
2018-03-27,53.5,40.4,51.5,31.4,2018-03-27T06:19,2018-03-27T18:50,0.670,0.670,0.00,22.0,14.2,29.3
2018-03-28,53.2,47.1,51.5,44.0,2018-03-28T06:17,2018-03-28T18:51,0.250,0.250,0.00,14.0,5.9,11.6
2018-03-29,60.0,40.5,61.2,33.0,2018-03-29T06:16,2018-03-29T18:52,0.850,0.850,0.00,21.0,11.7,33.1
2018-03-30,42.2,31.1,34.9,24.9,2018-03-30T06:14,2018-03-30T18:53,0.180,0.150,0.56,6.0,12.8,24.8
2018-03-31,55.3,30.1,45.0,23.4,2018-03-31T06:13,2018-03-31T18:54,0.020,0.020,0.00,2.0,19.1,39.8
2018-04-01,49.7,32.5,42.0,24.6,2018-04-01T06:11,2018-04-01T18:55,0.150,0.040,2.03,9.0,14.0,28.4
2018-04-02,43.5,27.2,40.3,20.1,2018-04-02T06:09,2018-04-02T18:56,0.080,0.000,1.40,3.0,8.2,13.4
2018-04-03,60.9,38.4,57.1,32.7,2018-04-03T06:08,2018-04-03T18:57,0.910,0.910,0.00,18.0,19.1,41.2
2018-04-04,57.8,29.4,52.5,18.8,2018-04-04T06:06,2018-04-04T18:58,0.170,0.170,0.00,5.0,23.0,48.1
2018-04-05,43.8,27.6,35.6,19.4,2018-04-05T06:04,2018-04-05T18:59,0.000,0.000,0.14,0.0,12.1,28.4
2018-04-06,50.4,30.3,39.7,19.8,2018-04-06T06:03,2018-04-06T19:00,0.080,0.060,0.56,9.0,17.6,34.9
2018-04-07,38.0,25.4,31.2,16.9,2018-04-07T06:01,2018-04-07T19:01,0.010,0.000,0.21,2.0,11.2,25.1
2018-04-08,38.4,23.7,31.5,15.2,2018-04-08T06:00,2018-04-08T19:02,0.000,0.000,0.00,0.0,7.6,19.2
2018-04-09,36.2,29.1,30.2,21.2,2018-04-09T05:58,2018-04-09T19:03,0.020,0.010,0.77,4.0,6.6,13.6
2018-04-10,41.6,27.3,33.0,21.6,2018-04-10T05:57,2018-04-10T19:04,0.000,0.000,0.00,0.0,8.3,19.0
2018-04-11,58.7,33.1,49.7,26.0,2018-04-11T05:55,2018-04-11T19:05,0.010,0.010,0.00,1.0,15.3,33.1
2018-04-12,76.5,50.6,68.8,43.6,2018-04-12T05:53,2018-04-12T19:06,0.020,0.020,0.00,2.0,21.0,44.1
2018-04-13,78.2,60.4,71.4,53.6,2018-04-13T05:52,2018-04-13T19:07,0.000,0.000,0.00,1.0,17.1,35.6
2018-04-14,68.2,44.6,65.9,39.0,2018-04-14T05:50,2018-04-14T19:08,0.170,0.170,0.00,10.0,10.8,31.5
2018-04-15,58.1,42.3,55.4,36.8,2018-04-15T05:49,2018-04-15T19:09,2.090,2.090,0.00,24.0,12.7,33.8
2018-04-16,42.2,31.6,35.0,20.5,2018-04-16T05:47,2018-04-16T19:10,0.090,0.070,0.56,9.0,18.2,35.6
2018-04-17,35.4,29.9,27.5,19.0,2018-04-17T05:46,2018-04-17T19:11,0.010,0.000,0.56,2.0,15.9,33.6
2018-04-18,49.8,29.0,45.6,22.2,2018-04-18T05:44,2018-04-18T19:12,0.100,0.100,0.00,6.0,7.7,32.9
2018-04-19,49.3,33.5,40.3,24.6,2018-04-19T05:43,2018-04-19T19:13,0.060,0.000,1.12,6.0,14.6,34.2
2018-04-20,54.0,29.8,48.1,23.0,2018-04-20T05:41,2018-04-20T19:14,0.000,0.000,0.00,0.0,7.9,19.9
2018-04-21,56.3,31.3,48.4,24.1,2018-04-21T05:40,2018-04-21T19:16,0.000,0.000,0.00,0.0,7.0,12.8
2018-04-22,65.8,41.9,59.4,34.9,2018-04-22T05:39,2018-04-22T19:17,0.000,0.000,0.00,0.0,9.2,17.0
2018-04-23,69.4,48.8,64.7,42.7,2018-04-23T05:37,2018-04-23T19:18,0.060,0.060,0.00,8.0,13.9,29.1
2018-04-24,54.7,51.5,51.3,46.4,2018-04-24T05:36,2018-04-24T19:19,0.970,0.970,0.00,22.0,11.5,23.3
2018-04-25,55.3,45.5,51.1,40.9,2018-04-25T05:34,2018-04-25T19:20,0.000,0.000,0.00,1.0,12.7,27.5
2018-04-26,63.5,37.4,59.5,32.3,2018-04-26T05:33,2018-04-26T19:21,0.000,0.000,0.00,0.0,5.7,11.9
2018-04-27,68.3,45.0,62.7,40.9,2018-04-27T05:32,2018-04-27T19:22,0.020,0.020,0.00,2.0,14.2,33.6
2018-04-28,49.1,37.0,41.9,32.3,2018-04-28T05:30,2018-04-28T19:23,0.050,0.050,0.00,5.0,12.0,27.7
2018-04-29,54.2,32.1,47.4,24.8,2018-04-29T05:29,2018-04-29T19:24,0.000,0.000,0.00,0.0,10.8,25.1
2018-04-30,68.8,37.4,62.3,30.1,2018-04-30T05:28,2018-04-30T19:25,0.000,0.000,0.00,0.0,8.5,20.4
2018-05-01,80.9,50.3,74.1,43.7,2018-05-01T05:26,2018-05-01T19:26,0.000,0.000,0.00,0.0,12.0,25.7
2018-05-02,83.0,59.6,81.1,54.9,2018-05-02T05:25,2018-05-02T19:27,0.000,0.000,0.00,0.0,16.9,40.3
2018-05-03,74.6,66.6,75.0,67.2,2018-05-03T05:24,2018-05-03T19:28,0.270,0.270,0.00,14.0,15.3,47.9
2018-05-04,79.7,57.8,75.3,55.6,2018-05-04T05:23,2018-05-04T19:29,0.070,0.070,0.00,6.0,23.1,55.5
2018-05-05,71.6,52.5,68.7,51.3,2018-05-05T05:22,2018-05-05T19:30,0.000,0.000,0.00,0.0,6.1,13.9
2018-05-06,74.6,55.8,74.7,54.8,2018-05-06T05:20,2018-05-06T19:31,0.090,0.090,0.00,3.0,8.1,17.0
2018-05-07,68.3,49.0,67.1,44.8,2018-05-07T05:19,2018-05-07T19:32,0.010,0.010,0.00,1.0,9.4,21.9
2018-05-08,77.2,45.2,76.3,40.7,2018-05-08T05:18,2018-05-08T19:33,0.000,0.000,0.00,0.0,5.4,10.5
2018-05-09,81.6,56.8,78.6,55.1,2018-05-09T05:17,2018-05-09T19:34,0.000,0.000,0.00,1.0,14.6,29.3
2018-05-10,75.2,62.7,73.4,61.1,2018-05-10T05:16,2018-05-10T19:35,0.830,0.830,0.00,10.0,14.5,38.9
2018-05-11,67.0,50.6,62.1,44.3,2018-05-11T05:15,2018-05-11T19:36,0.020,0.020,0.00,1.0,10.3,22.4
2018-05-12,75.3,55.0,76.8,51.8,2018-05-12T05:14,2018-05-12T19:37,0.170,0.170,0.00,8.0,11.4,33.3
2018-05-13,76.2,51.4,77.2,49.1,2018-05-13T05:13,2018-05-13T19:38,0.560,0.560,0.00,11.0,10.5,28.0
2018-05-14,76.1,59.1,78.6,60.3,2018-05-14T05:12,2018-05-14T19:39,0.330,0.330,0.00,6.0,9.3,24.4
2018-05-15,78.1,63.2,81.0,62.7,2018-05-15T05:11,2018-05-15T19:40,0.310,0.310,0.00,8.0,9.4,29.5
2018-05-16,73.4,60.0,75.3,59.5,2018-05-16T05:10,2018-05-16T19:41,0.090,0.090,0.00,9.0,7.2,15.4
2018-05-17,80.8,60.2,80.4,58.2,2018-05-17T05:09,2018-05-17T19:42,0.000,0.000,0.00,0.0,10.7,24.2
2018-05-18,70.8,63.9,69.0,62.5,2018-05-18T05:08,2018-05-18T19:43,0.330,0.330,0.00,13.0,13.8,33.3
2018-05-19,75.5,61.5,77.5,59.7,2018-05-19T05:08,2018-05-19T19:44,0.340,0.340,0.00,19.0,12.5,27.7
2018-05-20,73.0,61.0,73.9,59.5,2018-05-20T05:07,2018-05-20T19:45,0.000,0.000,0.00,0.0,7.7,17.7
2018-05-21,78.8,56.9,81.9,54.4,2018-05-21T05:06,2018-05-21T19:45,0.200,0.200,0.00,7.0,7.0,15.4
2018-05-22,77.7,64.6,80.5,66.1,2018-05-22T05:05,2018-05-22T19:46,0.390,0.390,0.00,16.0,10.1,26.8
2018-05-23,75.6,58.5,75.9,56.9,2018-05-23T05:05,2018-05-23T19:47,0.000,0.000,0.00,0.0,8.3,19.0
2018-05-24,81.3,54.5,81.2,52.0,2018-05-24T05:04,2018-05-24T19:48,0.000,0.000,0.00,0.0,5.5,15.4
2018-05-25,85.7,59.6,87.4,59.1,2018-05-25T05:03,2018-05-25T19:49,0.000,0.000,0.00,0.0,7.0,15.9
2018-05-26,83.2,65.2,88.5,66.3,2018-05-26T05:03,2018-05-26T19:50,0.170,0.170,0.00,4.0,6.0,19.2
2018-05-27,87.2,65.4,93.6,69.6,2018-05-27T05:02,2018-05-27T19:51,0.010,0.010,0.00,2.0,7.0,14.5
2018-05-28,89.7,69.6,96.0,74.6,2018-05-28T05:01,2018-05-28T19:51,0.010,0.010,0.00,1.0,5.6,11.9
2018-05-29,88.5,70.4,94.3,75.1,2018-05-29T05:01,2018-05-29T19:52,0.010,0.010,0.00,1.0,8.6,23.0
2018-05-30,84.1,73.3,89.1,75.2,2018-05-30T05:00,2018-05-30T19:53,0.150,0.150,0.00,8.0,13.8,32.7
2018-05-31,83.0,71.5,88.7,74.6,2018-05-31T05:00,2018-05-31T19:54,0.370,0.370,0.00,19.0,12.2,26.6
2018-06-01,79.0,67.7,84.8,70.5,2018-06-01T04:59,2018-06-01T19:54,0.470,0.470,0.00,8.0,9.2,18.1
2018-06-02,76.2,62.4,78.9,62.7,2018-06-02T04:59,2018-06-02T19:55,0.010,0.010,0.00,2.0,9.2,21.3
2018-06-03,79.0,60.4,79.2,62.1,2018-06-03T04:59,2018-06-03T19:56,0.240,0.240,0.00,5.0,15.9,32.0
2018-06-04,72.0,59.1,68.6,55.7,2018-06-04T04:58,2018-06-04T19:57,0.000,0.000,0.00,0.0,13.0,28.4
2018-06-05,67.2,55.3,63.8,51.9,2018-06-05T04:58,2018-06-05T19:57,0.310,0.310,0.00,11.0,14.8,44.1
2018-06-06,66.3,49.6,65.7,46.0,2018-06-06T04:58,2018-06-06T19:58,0.000,0.000,0.00,0.0,7.7,20.4
2018-06-07,78.7,52.6,80.2,49.5,2018-06-07T04:58,2018-06-07T19:58,0.000,0.000,0.00,0.0,7.1,18.1
2018-06-08,77.6,62.9,87.0,64.6,2018-06-08T04:57,2018-06-08T19:59,0.060,0.060,0.00,5.0,5.0,12.8
2018-06-09,82.4,64.6,89.7,67.7,2018-06-09T04:57,2018-06-09T20:00,0.320,0.320,0.00,5.0,4.4,17.0
2018-06-10,77.6,67.4,83.8,70.6,2018-06-10T04:57,2018-06-10T20:00,0.790,0.790,0.00,16.0,6.2,22.1
2018-06-11,72.0,65.0,74.8,66.5,2018-06-11T04:57,2018-06-11T20:01,0.860,0.860,0.00,12.0,8.3,19.2
2018-06-12,73.6,63.0,78.9,63.0,2018-06-12T04:57,2018-06-12T20:01,0.870,0.870,0.00,10.0,12.1,26.4
2018-06-13,83.3,68.3,87.2,67.8,2018-06-13T04:57,2018-06-13T20:02,0.230,0.230,0.00,14.0,11.5,29.8
2018-06-14,81.5,57.1,82.2,55.8,2018-06-14T04:57,2018-06-14T20:02,0.000,0.000,0.00,0.0,7.5,17.4
2018-06-15,83.4,61.2,86.4,60.4,2018-06-15T04:57,2018-06-15T20:02,0.000,0.000,0.00,0.0,5.0,13.6
2018-06-16,86.4,65.0,93.0,66.4,2018-06-16T04:57,2018-06-16T20:03,0.120,0.120,0.00,2.0,7.8,19.2
2018-06-17,92.2,68.1,101.3,72.6,2018-06-17T04:57,2018-06-17T20:03,0.000,0.000,0.00,1.0,6.6,17.2
2018-06-18,92.1,75.0,99.1,81.0,2018-06-18T04:57,2018-06-18T20:03,0.010,0.010,0.00,1.0,11.0,28.2
2018-06-19,81.2,73.3,86.1,78.4,2018-06-19T04:57,2018-06-19T20:04,0.470,0.470,0.00,7.0,10.1,23.5
2018-06-20,82.8,67.6,87.6,70.2,2018-06-20T04:57,2018-06-20T20:04,0.540,0.540,0.00,14.0,9.2,25.5
2018-06-21,76.6,62.5,80.0,63.7,2018-06-21T04:58,2018-06-21T20:04,0.510,0.510,0.00,10.0,7.5,16.3
2018-06-22,76.0,67.2,82.2,69.9,2018-06-22T04:58,2018-06-22T20:04,0.760,0.760,0.00,20.0,8.9,19.2
2018-06-23,76.4,66.0,78.7,68.0,2018-06-23T04:58,2018-06-23T20:05,0.230,0.230,0.00,15.0,11.0,27.7
2018-06-24,79.6,66.5,79.1,68.8,2018-06-24T04:58,2018-06-24T20:05,0.000,0.000,0.00,0.0,12.7,29.3
2018-06-25,79.3,61.9,81.7,63.3,2018-06-25T04:59,2018-06-25T20:05,0.000,0.000,0.00,0.0,7.6,19.7
2018-06-26,79.8,60.9,84.7,59.7,2018-06-26T04:59,2018-06-26T20:05,0.400,0.400,0.00,9.0,8.6,19.9
2018-06-27,79.5,67.5,82.0,69.3,2018-06-27T05:00,2018-06-27T20:05,0.680,0.680,0.00,16.0,13.1,32.0
2018-06-28,83.0,66.7,86.9,68.6,2018-06-28T05:00,2018-06-28T20:05,0.000,0.000,0.00,0.0,9.4,17.7
2018-06-29,88.2,65.5,94.6,68.9,2018-06-29T05:00,2018-06-29T20:05,0.000,0.000,0.00,0.0,6.2,15.0
2018-06-30,90.3,70.1,98.2,74.5,2018-06-30T05:01,2018-06-30T20:05,0.000,0.000,0.00,0.0,6.5,15.4
2018-07-01,90.6,70.8,98.1,76.1,2018-07-01T05:01,2018-07-01T20:05,0.000,0.000,0.00,0.0,9.0,19.0
2018-07-02,88.6,73.8,96.8,78.8,2018-07-02T05:02,2018-07-02T20:04,0.170,0.170,0.00,4.0,8.3,18.3
2018-07-03,88.1,70.4,98.6,77.4,2018-07-03T05:02,2018-07-03T20:04,0.190,0.190,0.00,6.0,4.2,13.9
2018-07-04,88.8,72.5,100.6,80.2,2018-07-04T05:03,2018-07-04T20:04,0.300,0.300,0.00,5.0,3.4,9.8
2018-07-05,87.5,72.8,98.3,79.5,2018-07-05T05:04,2018-07-05T20:04,0.220,0.220,0.00,8.0,9.1,20.6
2018-07-06,77.6,62.4,80.1,60.0,2018-07-06T05:04,2018-07-06T20:04,0.180,0.180,0.00,4.0,13.6,29.8
2018-07-07,78.6,57.0,78.7,54.6,2018-07-07T05:05,2018-07-07T20:03,0.000,0.000,0.00,0.0,9.7,21.7
2018-07-08,83.7,56.6,88.3,55.2,2018-07-08T05:05,2018-07-08T20:03,0.000,0.000,0.00,0.0,5.4,11.2
2018-07-09,86.0,63.1,91.2,64.7,2018-07-09T05:06,2018-07-09T20:03,0.000,0.000,0.00,0.0,7.2,17.9
2018-07-10,87.5,68.8,94.2,70.6,2018-07-10T05:07,2018-07-10T20:02,0.080,0.080,0.00,3.0,9.5,20.4
2018-07-11,80.4,64.1,82.9,62.0,2018-07-11T05:07,2018-07-11T20:02,0.000,0.000,0.00,0.0,10.3,23.0
2018-07-12,81.5,59.2,85.4,58.2,2018-07-12T05:08,2018-07-12T20:01,0.000,0.000,0.00,0.0,6.0,15.0
2018-07-13,86.9,62.1,94.1,62.5,2018-07-13T05:09,2018-07-13T20:01,0.000,0.000,0.00,0.0,4.3,10.1
2018-07-14,87.5,68.9,94.5,74.1,2018-07-14T05:10,2018-07-14T20:00,0.000,0.000,0.00,0.0,6.0,15.4
2018-07-15,89.8,74.4,96.9,81.6,2018-07-15T05:10,2018-07-15T20:00,0.000,0.000,0.00,1.0,5.3,14.1
2018-07-16,86.6,71.7,93.8,77.2,2018-07-16T05:11,2018-07-16T19:59,0.580,0.580,0.00,8.0,9.0,21.5
2018-07-17,83.7,68.3,86.3,70.4,2018-07-17T05:12,2018-07-17T19:58,0.320,0.320,0.00,4.0,11.3,24.6
2018-07-18,77.7,62.6,79.6,62.7,2018-07-18T05:13,2018-07-18T19:58,0.000,0.000,0.00,0.0,6.6,16.8
2018-07-19,81.2,57.5,83.3,56.4,2018-07-19T05:14,2018-07-19T19:57,0.000,0.000,0.00,0.0,6.5,15.9
2018-07-20,75.3,66.8,77.0,66.6,2018-07-20T05:15,2018-07-20T19:56,0.500,0.500,0.00,10.0,14.2,31.1
2018-07-21,77.8,64.1,81.0,65.7,2018-07-21T05:15,2018-07-21T19:56,0.650,0.650,0.00,21.0,10.6,21.0
2018-07-22,77.4,64.1,80.8,65.7,2018-07-22T05:16,2018-07-22T19:55,0.000,0.000,0.00,0.0,9.1,20.4
2018-07-23,78.8,64.5,85.6,66.9,2018-07-23T05:17,2018-07-23T19:54,0.390,0.390,0.00,18.0,5.9,17.7
2018-07-24,81.1,66.3,86.3,70.9,2018-07-24T05:18,2018-07-24T19:53,0.360,0.360,0.00,7.0,5.5,15.4
2018-07-25,83.4,67.8,88.3,72.0,2018-07-25T05:19,2018-07-25T19:52,0.110,0.110,0.00,5.0,7.7,19.9
2018-07-26,82.7,65.4,86.5,67.7,2018-07-26T05:20,2018-07-26T19:51,0.130,0.130,0.00,6.0,10.4,23.5
2018-07-27,77.4,62.1,78.2,64.6,2018-07-27T05:21,2018-07-27T19:50,0.000,0.000,0.00,0.0,10.5,23.9
2018-07-28,76.4,58.8,77.8,58.2,2018-07-28T05:22,2018-07-28T19:49,0.000,0.000,0.00,0.0,6.7,17.2
2018-07-29,76.9,62.2,79.1,63.3,2018-07-29T05:23,2018-07-29T19:48,0.020,0.020,0.00,2.0,4.3,12.1
2018-07-30,76.6,64.1,81.7,65.6,2018-07-30T05:24,2018-07-30T19:47,0.130,0.130,0.00,9.0,6.0,12.8
2018-07-31,73.1,65.9,78.4,68.3,2018-07-31T05:24,2018-07-31T19:46,0.560,0.560,0.00,16.0,9.6,25.9
2018-08-01,75.1,66.9,76.9,69.9,2018-08-01T05:25,2018-08-01T19:45,0.010,0.010,0.00,1.0,8.6,20.8
2018-08-02,78.8,65.5,83.8,68.8,2018-08-02T05:26,2018-08-02T19:44,0.000,0.000,0.00,0.0,4.3,12.1
2018-08-03,83.2,65.9,87.8,70.0,2018-08-03T05:27,2018-08-03T19:43,0.000,0.000,0.00,0.0,6.2,13.9
2018-08-04,86.4,65.9,93.2,68.8,2018-08-04T05:28,2018-08-04T19:42,0.000,0.000,0.00,0.0,5.4,13.0
2018-08-05,87.1,69.8,96.7,75.4,2018-08-05T05:29,2018-08-05T19:41,0.020,0.020,0.00,3.0,6.6,16.8
2018-08-06,86.6,70.6,94.8,75.3,2018-08-06T05:30,2018-08-06T19:40,0.010,0.010,0.00,1.0,9.4,21.7
2018-08-07,84.1,68.9,91.9,73.8,2018-08-07T05:31,2018-08-07T19:38,0.260,0.260,0.00,9.0,6.9,19.9
2018-08-08,82.1,69.7,87.4,73.7,2018-08-08T05:32,2018-08-08T19:37,0.220,0.220,0.00,7.0,7.3,21.9
2018-08-09,82.3,66.8,86.8,70.4,2018-08-09T05:33,2018-08-09T19:36,0.020,0.020,0.00,2.0,8.5,19.0
2018-08-10,79.2,68.6,86.3,73.2,2018-08-10T05:34,2018-08-10T19:35,0.430,0.430,0.00,9.0,6.1,19.5
2018-08-11,80.1,65.1,84.1,68.1,2018-08-11T05:35,2018-08-11T19:33,0.020,0.020,0.00,2.0,6.4,13.0
2018-08-12,80.1,62.3,84.8,63.1,2018-08-12T05:36,2018-08-12T19:32,0.020,0.020,0.00,1.0,6.3,17.4
2018-08-13,80.5,63.1,86.1,64.4,2018-08-13T05:37,2018-08-13T19:31,0.000,0.000,0.00,0.0,6.5,15.9
2018-08-14,80.9,62.2,84.1,64.5,2018-08-14T05:38,2018-08-14T19:29,0.000,0.000,0.00,0.0,8.1,18.8
2018-08-15,83.0,65.8,88.5,69.2,2018-08-15T05:39,2018-08-15T19:28,0.000,0.000,0.00,0.0,7.6,17.2
2018-08-16,74.9,68.4,78.1,71.1,2018-08-16T05:40,2018-08-16T19:27,0.530,0.530,0.00,17.0,12.8,30.4
2018-08-17,77.6,70.8,84.9,76.2,2018-08-17T05:41,2018-08-17T19:25,0.430,0.430,0.00,15.0,10.5,21.0
2018-08-18,81.3,68.6,87.5,70.0,2018-08-18T05:42,2018-08-18T19:24,0.200,0.200,0.00,9.0,7.7,17.0
2018-08-19,80.4,61.9,84.4,62.3,2018-08-19T05:43,2018-08-19T19:22,0.000,0.000,0.00,0.0,6.5,14.3
2018-08-20,82.3,62.4,87.5,64.1,2018-08-20T05:44,2018-08-20T19:21,0.040,0.040,0.00,2.0,8.3,16.1
2018-08-21,79.2,69.9,81.8,72.9,2018-08-21T05:45,2018-08-21T19:20,0.320,0.320,0.00,15.0,14.1,32.4
2018-08-22,71.2,57.8,71.0,57.4,2018-08-22T05:46,2018-08-22T19:18,0.000,0.000,0.00,0.0,13.4,29.1
2018-08-23,76.9,54.4,78.6,52.8,2018-08-23T05:47,2018-08-23T19:17,0.000,0.000,0.00,0.0,5.4,10.7
2018-08-24,77.6,55.9,77.6,55.3,2018-08-24T05:48,2018-08-24T19:15,0.000,0.000,0.00,0.0,11.2,24.8
2018-08-25,75.7,67.5,77.7,66.6,2018-08-25T05:49,2018-08-25T19:14,0.130,0.130,0.00,5.0,14.8,29.1
2018-08-26,85.7,69.9,94.6,73.3,2018-08-26T05:50,2018-08-26T19:12,0.230,0.230,0.00,14.0,9.1,21.0
2018-08-27,88.8,71.7,95.9,77.1,2018-08-27T05:51,2018-08-27T19:10,0.000,0.000,0.00,0.0,10.8,27.7
